Review_ID,Sentence_ID,Text,Token_Text,Opinion_Target,Opinion_Category,Opinion_Polarity
1167434,1167434:3,but when we looked at the menu there werent a lot of choices most of them were dumplings in the appetizer section,looked menu werent lot choice dumpling appetizer section,menu,FOOD#STYLE_OPTIONS,negative
1167434,1167434:5,those rolls were big but not good and sashimi wasnt fresh,roll big good sashimi wasnt fresh,rolls,FOOD#QUALITY,negative
1167434,1167434:5,those rolls were big but not good and sashimi wasnt fresh,roll big good sashimi wasnt fresh,sashimi,FOOD#QUALITY,negative
1167434,1167434:6,they were dry and disgusting i didnt even finish my first piece,dry disgusting didnt even finish first piece,food,FOOD#QUALITY,negative
1175958,1175958:0,hurleys is like cheers where everyone knows your name and they are actually glad you came,hurleys like cheer everyone know name actually glad came,service,SERVICE#GENERAL,positive
1175958,1175958:1,try the crunchy tuna it is to die for,try crunchy tuna die,crunchy tuna,FOOD#QUALITY,positive
1175958,1175958:2,try everything for that matter it is all good,try everything matter good,food,FOOD#QUALITY,positive
1175958,1175958:3,i have been going there since it opened and i cant get enough,going since opened cant get enough,restaurant,RESTAURANT#GENERAL,positive
1189674,1189674:0,first went here to enjoy their garden terrace,first went enjoy garden terrace,garden terrace,AMBIENCE#GENERAL,positive
1189674,1189674:1,the food was amazing and the service was prompt and helpful but not overbearing or rushed,food amazing service prompt helpful overbearing rushed,food,FOOD#QUALITY,positive
1189674,1189674:1,the food was amazing and the service was prompt and helpful but not overbearing or rushed,food amazing service prompt helpful overbearing rushed,service,SERVICE#GENERAL,positive
1189674,1189674:2,the steak tartare is a great bet they fix it for you at the table,steak tartare great bet fix table,Steak Tartare,FOOD#STYLE_OPTIONS,positive
1189674,1189674:3,admittedly some nights inside the restaurant were rather warm but the open kitchen is part of the charm,admittedly night inside restaurant rather warm open kitchen part charm,open kitchen,AMBIENCE#GENERAL,positive
1189674,1189674:3,admittedly some nights inside the restaurant were rather warm but the open kitchen is part of the charm,admittedly night inside restaurant rather warm open kitchen part charm,restaurant,AMBIENCE#GENERAL,negative
1189674,1189674:4,great wine selection gigondas is worth the price and the house champagne is a great value,great wine selection gigondas worth price house champagne great value,wine selection,DRINKS#STYLE_OPTIONS,positive
1189674,1189674:4,great wine selection gigondas is worth the price and the house champagne is a great value,great wine selection gigondas worth price house champagne great value,Gigondas,DRINKS#QUALITY,positive
1189674,1189674:4,great wine selection gigondas is worth the price and the house champagne is a great value,great wine selection gigondas worth price house champagne great value,house champagne,DRINKS#PRICES,positive
1189674,1189674:5,it may be a bit packed on weekends but the vibe is good and it is the best french food you will find in the area,may bit packed weekend vibe good best french food find area,vibe,AMBIENCE#GENERAL,positive
1189674,1189674:5,it may be a bit packed on weekends but the vibe is good and it is the best french food you will find in the area,may bit packed weekend vibe good best french food find area,French food,FOOD#QUALITY,positive
1189674,1189674:6,have recommended the place to friends always gets good response,recommended place friend always get good response,place,RESTAURANT#MISCELLANEOUS,positive
1199292,1199292:0,pizza the only pizza in nyc that should not have additional toppings the crust tastes like the best freshly baked bread,pizza pizza nyc additional topping crust taste like best freshly baked bread,crust,FOOD#QUALITY,positive
1199292,1199292:0,pizza the only pizza in nyc that should not have additional toppings the crust tastes like the best freshly baked bread,pizza pizza nyc additional topping crust taste like best freshly baked bread,pizza,FOOD#QUALITY,positive
1199292,1199292:3,i take all my nyc guests to vts,take nyc guest,VT's,RESTAURANT#MISCELLANEOUS,positive
1199480,1199480:0,not sure where the previous reviewer lonk dined but saul is in a great neighborhood and has great food,sure previous reviewer lonk dined saul great neighborhood great food,neighborhood,LOCATION#GENERAL,positive
1199480,1199480:0,not sure where the previous reviewer lonk dined but saul is in a great neighborhood and has great food,sure previous reviewer lonk dined saul great neighborhood great food,food,FOOD#QUALITY,positive
1199480,1199480:1,ive been there three times and have always had wonderful experiences,ive three time always wonderful experience,restaurant,RESTAURANT#GENERAL,positive
1199480,1199480:2,id highly recommend it for a special occasion it provides and intimate setting and nice service,highly recommend special occasion provides intimate setting nice service,setting,AMBIENCE#GENERAL,positive
1199480,1199480:2,id highly recommend it for a special occasion it provides and intimate setting and nice service,highly recommend special occasion provides intimate setting nice service,service,SERVICE#GENERAL,positive
1199480,1199480:2,id highly recommend it for a special occasion it provides and intimate setting and nice service,highly recommend special occasion provides intimate setting nice service,restaurant,RESTAURANT#MISCELLANEOUS,positive
1205520,1205520:0,im not sure where the other reviewers ate but it seems as if we visited two different restaurants because my friends and i all enjoy mizu very much and were repeat customers,sure reviewer ate seems visited two different restaurant friend enjoy mizu much repeat customer,Mizu,RESTAURANT#GENERAL,positive
1205520,1205520:1,even after they overcharged me the last time i was there,even overcharged last time,service,SERVICE#GENERAL,negative
1205520,1205520:2,make sure you have the spicy scallop roll,make sure spicy scallop roll,Spicy Scallop roll,FOOD#QUALITY,positive
1205520,1205520:3,its delicious,delicious,food,FOOD#QUALITY,positive
1212346,1212346:0,moules were excellent lobster ravioli was very salty,moules excellent lobster ravioli salty,Moules,FOOD#QUALITY,positive
1212346,1212346:0,moules were excellent lobster ravioli was very salty,moules excellent lobster ravioli salty,lobster ravioli,FOOD#QUALITY,negative
1212346,1212346:1,took my mom for mothers day and the maitre d was pretty rude,took mom mother day maitre pretty rude,maitre d',SERVICE#GENERAL,negative
1212346,1212346:2,told us to sit anywhere and when we sat he said the table was reserved,told sit anywhere sat said table reserved,service,SERVICE#GENERAL,negative
1212346,1212346:3,stepped on my foot on the second time he reached over me to adjust lighting,stepped foot second time reached adjust lighting,service,SERVICE#GENERAL,negative
1212346,1212346:4,tiny dessert was 800just plain overpriced for what it is,tiny dessert 800just plain overpriced,dessert,FOOD#QUALITY,negative
1212346,1212346:4,tiny dessert was 800just plain overpriced for what it is,tiny dessert 800just plain overpriced,dessert,FOOD#STYLE_OPTIONS,negative
1212346,1212346:4,tiny dessert was 800just plain overpriced for what it is,tiny dessert 800just plain overpriced,dessert,FOOD#PRICES,negative
1221938,1221938:0,the drinks are always welll made and wine selection is fairly priced,drink always welll made wine selection fairly priced,drinks,DRINKS#QUALITY,positive
1221938,1221938:0,the drinks are always welll made and wine selection is fairly priced,drink always welll made wine selection fairly priced,wine selection,DRINKS#PRICES,positive
1221938,1221938:1,try their chefs specials they are to die for,try chef special die,chef's specials,FOOD#QUALITY,positive
1221938,1221938:3,downstairs lounge is always a good attraction,downstairs lounge always good attraction,Downstairs lounge,AMBIENCE#GENERAL,positive
1225162,1225162:0,ragas is a romantic cozy restaurant,ragas romantic cozy restaurant,Raga's,AMBIENCE#GENERAL,positive
1225162,1225162:1,the exotic food is beautifully presented and is a delight in delicious combinations,exotic food beautifully presented delight delicious combination,exotic food,FOOD#STYLE_OPTIONS,positive
1225162,1225162:1,the exotic food is beautifully presented and is a delight in delicious combinations,exotic food beautifully presented delight delicious combination,exotic food,FOOD#QUALITY,positive
1225162,1225162:2,it is also extremely well priced,also extremely well priced,food,FOOD#PRICES,positive
1225162,1225162:3,the staff is incredibly helpful and attentive,staff incredibly helpful attentive,staff,SERVICE#GENERAL,positive
1225162,1225162:4,the bar is very well stocked with interesting beers and well priced wines,bar well stocked interesting beer well priced wine,bar,DRINKS#STYLE_OPTIONS,positive
1225162,1225162:4,the bar is very well stocked with interesting beers and well priced wines,bar well stocked interesting beer well priced wine,beers,DRINKS#STYLE_OPTIONS,positive
1225162,1225162:4,the bar is very well stocked with interesting beers and well priced wines,bar well stocked interesting beer well priced wine,wines,DRINKS#PRICES,positive
1225162,1225162:5,this is one of my favorite restaurants and it is not to be missed,one favorite restaurant missed,restaurant,RESTAURANT#GENERAL,positive
1225162,1225162:6,your friends will thank you for introducing them to this gem,friend thank introducing gem,restaurant,RESTAURANT#GENERAL,positive
1227999,1227999:0,when we stumbled on leon we thought that we had found quite the gem but we were certainly wrong,stumbled leon thought found quite gem certainly wrong,Leon,RESTAURANT#GENERAL,negative
1227999,1227999:1,the waitress moved our table practically into the bathroom and when we asked to cancel our dinner orders because we did not want to eat sitting on the toilet we were told no,waitress moved table practically bathroom asked cancel dinner order want eat sitting toilet told,waitress,SERVICE#GENERAL,negative
